Class,Amplitude,AndersonDarling,Autocor_length,Beyond1Std,Gskew,LinearTrend,MaxSlope,Mean,Meanvariance,MedianAbsDev,MedianBRP,PercentAmplitude,PeriodLS
ecl,0.1735,3e-06,1,0.28,0.091,1.3000000000000001e-05,0.8832190000000001,18.972893,0.004262,0.0465,0.546667,0.017327000000000002,0.593547
lpv,0.0255,0.490447,2,0.286667,0.0,-7.000000000000001e-06,0.400246,13.76154,0.000927,0.0085,0.576667,0.00396,1.002931
ecl,0.1155,0.0,1,0.23666700000000002,0.1105,6e-06,3.645833,15.331743,0.003988,0.035,0.403333,0.012404,1.850314
lpv,0.0135,0.301935,6,0.323333,-0.001,1.4000000000000001e-05,0.474576,14.824207000000001,0.00047400000000000003,0.0045,0.5,0.0016190000000000002,149.932549
ecl,0.5505,0.0,1,0.21739099999999997,0.43,5e-06,32.8125,19.912658999999998,0.012856999999999999,0.145,0.494983,0.049727999999999994,0.313155
lpv,0.0105,0.097985,1,0.252525,0.005,5e-06,0.018444,13.26804,0.00038199999999999996,0.003,0.414141,0.0013570000000000001,0.256934
rrlyr,0.24,4e-06,4,0.326667,0.10400000000000001,-0.001721,32.848836999999996,18.855717000000002,0.007076000000000001,0.096,0.326667,0.02081,0.7985479999999999
lpv,0.02325,0.468307,3,0.326923,-0.0035,-1.8e-05,0.069348,13.098865,0.0009119999999999999,0.009000000000000001,0.336538,0.0021379999999999997,15.809014000000001
lpv,0.01775,0.366581,3,0.29078000000000004,0.004,-2.1e-05,0.271985,13.755759,0.000676,0.006,0.42553199999999997,0.002036,1.0760379999999998
lpv,0.023,5e-06,5,0.296703,-0.01,5e-06,0.243902,14.849407000000001,0.000766,0.006999999999999999,0.42307700000000004,0.0022890000000000002,35.207874
lpv,0.054000000000000006,0.089283,8,0.31,0.013000000000000001,-3.9e-05,0.265692,13.600192999999999,0.0021920000000000004,0.0225,0.346667,0.006508,1749.519876
cep,0.2285,0.0,1,0.37333299999999997,-0.092,8e-06,0.842993,16.779320000000002,0.007788,0.098,0.223333,0.017419999999999998,1.920316
lpv,0.013000000000000001,0.225302,3,0.35374099999999997,-0.001,-3e-06,0.42598500000000006,13.423769,0.00053,0.005,0.36054400000000003,0.001266,534.03402
lpv,0.0195,0.22360300000000002,2,0.356667,-0.001,-7.000000000000001e-06,0.013803999999999999,14.575563,0.000704,0.006999999999999999,0.413333,0.00199,0.9996870000000001
lpv,0.0595,0.302371,2,0.345794,0.005,2.9999999999999997e-05,0.076046,13.289925,0.002436,0.022000000000000002,0.32710300000000003,0.006998999999999999,29.253335999999997
lpv,0.0225,0.11430799999999999,2,0.313333,0.0025,2e-06,0.015819,15.4332,0.000712,0.006999999999999999,0.463333,0.002073,354.892065
lpv,0.01525,0.352452,1,0.349057,0.003,5e-06,0.007946,13.682367999999999,0.0005740000000000001,0.006,0.311321,0.001389,0.295239
lpv,0.0165,0.019599000000000002,2,0.31,-0.006,3e-06,0.730689,13.767087,0.0005769999999999999,0.005,0.456667,0.001743,0.9984879999999999
cep,0.113,0.0,2,0.45,0.017,-3e-06,0.909977,15.227597,0.004911,0.0695,0.143333,0.008506999999999999,2.186267
lpv,0.01775,0.2477,1,0.299065,-0.005,-3e-06,0.013375,14.506560999999998,0.000692,0.006,0.5046729999999999,0.002412,158.634137
lpv,0.0575,1.6e-05,9,0.306667,0.021,-4.8e-05,1.353638,13.186067000000001,0.002349,0.022000000000000002,0.453333,0.010545,21.166254000000002
lpv,0.025,0.22721,3,0.313333,0.0,3e-06,4.046243,14.943586999999999,0.000869,0.009000000000000001,0.4,0.002877,18.312044
lpv,0.0225,0.172119,3,0.32,-0.0045,-2e-06,1.449275,14.221247,0.0008029999999999999,0.008,0.416667,0.00225,0.998875
lpv,0.0135,0.250418,9,0.313333,0.0,-7.6e-05,3.052326,15.693782999999998,0.00046399999999999995,0.005,0.443333,0.001402,11.547658
lpv,0.129,0.0,25,0.48087399999999997,-0.0125,-0.000376,0.32235,13.427929,0.00655,0.086,0.163934,0.013335,267.579846
lpv,0.0175,0.148402,2,0.333333,-0.004,-1.2e-05,0.415225,13.410697,0.0007099999999999999,0.0065,0.5,0.002759,2831.83664
lpv,0.012,0.180678,1,0.181818,0.0035,-1.8e-05,0.063826,15.578584,0.000356,0.004,0.298701,0.001027,0.076315
lpv,0.12575,3e-06,15,0.324324,-0.046,-0.00043200000000000004,0.43672799999999995,12.874243,0.005396,0.0345,0.418919,0.014243,887.9775
lpv,0.0135,0.018412,2,0.310606,0.006999999999999999,-9e-06,0.289661,13.566673999999999,0.00048300000000000003,0.004,0.43181800000000004,0.001843,0.080152
NonVar,0.0255,0.000567,1,0.230769,0.003,1.2e-05,1.8254669999999997,16.001017,0.000877,0.009000000000000001,0.702341,0.004312,0.520005
lpv,0.07200000000000001,0.011983,15,0.37,0.013000000000000001,-4e-05,0.332471,13.857057000000001,0.002823,0.0295,0.33,0.006386,811.6900469999999
lpv,0.019,0.502438,2,0.346667,-0.005,0.0,0.189908,15.547329999999999,0.0006309999999999999,0.006999999999999999,0.43333299999999997,0.001801,783.8431730000001
lpv,0.0205,0.017491999999999997,13,0.31666700000000003,0.0045,5.6999999999999996e-05,0.5259699999999999,14.919213000000001,0.0007070000000000001,0.006999999999999999,0.406667,0.00248,21.195218
lpv,0.0505,0.14283800000000002,3,0.33,0.0075,-1.8e-05,5.185185,13.33039,0.001953,0.019,0.356667,0.0057009999999999995,22.642292
lpv,0.02875,0.074186,2,0.314286,0.0025,2e-05,0.019229,13.132751999999998,0.001152,0.011000000000000001,0.352381,0.003275,301.590144
lpv,0.0485,0.000362,3,0.33,-0.01,-2e-06,0.190054,13.624773000000001,0.001928,0.0185,0.43333299999999997,0.005944,1.0407170000000001
rrlyr,0.2645,0.11455599999999999,1,0.34113699999999997,0.006999999999999999,-1.7e-05,0.410883,18.755619,0.007662,0.105,0.384615,0.021162,0.678784
lpv,0.0655,0.024025,5,0.336667,0.018000000000000002,-3.7e-05,0.3386,14.71696,0.0023899999999999998,0.0245,0.413333,0.0065569999999999995,1208.616231
NonVar,0.0285,0.793327,1,0.31666700000000003,-0.002,5e-06,2.49453,16.553720000000002,0.000916,0.01,0.526667,0.0038060000000000004,0.24944899999999998
ecl,0.1945,0.0,1,0.16,0.299,6e-06,0.39668400000000004,17.689536999999998,0.006062,0.021,0.773333,0.023656,1.553655
rrlyr,0.2755,1e-06,1,0.37666700000000003,-0.067,-6e-06,2.43553,18.708582999999997,0.008024,0.1065,0.276667,0.019863,0.581125
lpv,0.0145,0.529516,2,0.28125,-0.0035,-1.1e-05,0.79929,13.568469,0.000556,0.005,0.302083,0.0015480000000000001,0.9328850000000001
lpv,0.015,0.379512,2,0.333333,-0.001,2.7000000000000002e-05,0.04879,15.102651999999999,0.000553,0.006999999999999999,0.257576,0.001258,22.570664
lpv,0.0155,0.364202,2,0.38709699999999997,0.001,-1e-05,0.25413,13.621882000000001,0.000572,0.006,0.365591,0.0013210000000000001,8.593225
cep,0.1905,0.0,3,0.43571400000000005,-0.066,-1.3000000000000001e-05,1.304566,16.775793,0.007398,0.1085,0.207143,0.013668000000000001,1.0351190000000001
lpv,0.094,0.003754,4,0.33,0.03,-2e-05,0.736498,14.382123000000002,0.0033909999999999995,0.0335,0.42,0.010607,53.963792000000005
rrlyr,0.1575,0.017262,1,0.36,0.0115,1.1e-05,2.805534,18.714543,0.004609,0.0675,0.323333,0.012129000000000001,0.711572
lpv,0.193,0.002263,18,0.313333,0.017,4.5e-05,2.005231,13.15386,0.007206999999999999,0.055999999999999994,0.42,0.017408,538.525557
lpv,0.0175,1e-06,2,0.3,0.006999999999999999,-4e-06,1.683502,13.570807,0.00066,0.006,0.39,0.002211,505.58049000000005
lpv,0.015,0.001731,13,0.303333,0.005,-2e-06,0.383959,14.91177,0.0005110000000000001,0.005,0.346667,0.001475,36.719324
lpv,0.038,0.043995,3,0.333333,0.02,-2e-06,0.029766,13.174642,0.001534,0.015,0.390244,0.004783,0.994367
NonVar,0.02,0.002999,1,0.25,-0.005,1.3000000000000001e-05,1.7575479999999999,15.745447,0.0006190000000000001,0.006,0.523333,0.00235,1.0237559999999999
lpv,0.018000000000000002,0.020311000000000003,2,0.36,0.005,-2e-06,0.146879,13.672563,0.000681,0.006999999999999999,0.406667,0.002048,17.353718
lpv,0.1355,1e-06,19,0.333333,-0.069,0.000185,1.2903229999999999,14.138229999999998,0.0051270000000000005,0.045,0.42,0.013816,5272.819079999999
lpv,0.0155,0.004963,5,0.35,-0.003,-1e-06,0.402194,14.828713,0.0005549999999999999,0.005,0.45,0.001888,15.607721
lpv,0.1555,0.376025,6,0.31666700000000003,-0.015,4e-06,0.017842,14.30674,0.0054020000000000006,0.0555,0.403333,0.017440999999999998,80.358316
lpv,0.1025,0.040126999999999996,4,0.31,-0.025,-5e-06,0.252101,13.449760000000001,0.0038909999999999995,0.0345,0.423333,0.011261,30.84255
lpv,0.028999999999999998,0.10208099999999999,2,0.306667,0.0035,-6e-06,0.015408000000000002,15.03929,0.0009519999999999999,0.009000000000000001,0.47,0.00246,0.999183
lpv,0.1575,0.0,12,0.27624299999999996,-0.128,-0.000225,0.406504,14.618507999999999,0.005825,0.048,0.430939,0.016184999999999998,266.938788
rrlyr,0.2005,5e-06,1,0.363333,0.04,1.4000000000000001e-05,0.384732,18.784433,0.006084,0.0905,0.263333,0.016564,0.6329899999999999
lpv,0.0235,0.015043,4,0.384615,-0.0035,-4e-06,0.823224,15.304079999999999,0.000833,0.01,0.344482,0.002352,28.996322999999997
lpv,0.01425,0.41667200000000004,2,0.258929,0.005,1.4999999999999999e-05,0.057504,13.032098,0.000543,0.0045,0.375,0.001535,21.714626000000003
lpv,0.0275,0.024074,2,0.34,-0.003,7.000000000000001e-06,0.089888,14.566517000000001,0.0009939999999999999,0.011000000000000001,0.32,0.0026089999999999998,26.456234000000002
lpv,0.242,1.1e-05,7,0.32,0.063,2.8999999999999997e-05,0.080321,13.132023,0.009198999999999999,0.078,0.333333,0.024219,73.85481700000001
lpv,0.02975,0.036177999999999995,4,0.277778,0.003,1.3000000000000001e-05,0.018345,12.785444,0.001295,0.0125,0.314815,0.003597,85.664332
ecl,0.2275,0.0,3,0.276667,0.14800000000000002,0.00131,35.770925,19.177120000000002,0.006376,0.081,0.436667,0.025352,0.196885
dsct,0.66,0.013682,1,0.29010199999999997,0.13699999999999998,2.3e-05,1.464124,20.992573,0.016179,0.21899999999999997,0.552901,0.063627,0.13075
lpv,0.096,0.0,33,0.346667,-0.037000000000000005,0.000241,1.1603809999999999,14.71171,0.003737,0.035,0.293333,0.008288,593.683944
lpv,0.9205,0.0,14,0.19397999999999999,0.8740000000000001,0.0008960000000000001,0.6064689999999999,15.453605,0.02288,0.04,0.752508,0.097256,1048.604652
lpv,0.018000000000000002,0.010268000000000001,7,0.326667,-0.004,-0.001234,2.625571,14.568826999999999,0.000666,0.0065,0.423333,0.001853,1.027917
ecl,0.175,0.0,1,0.210702,0.14800000000000002,1.4000000000000001e-05,0.21599699999999997,18.839632,0.004204,0.037000000000000005,0.652174,0.018807,0.389981
cep,0.1545,0.0,1,0.42,0.042,1.3000000000000001e-05,0.315039,15.660363,0.006367,0.092,0.166667,0.011756,4.29646
lpv,0.0195,0.292688,2,0.30952399999999997,0.002,-5e-06,0.016638999999999998,11.986714,0.0008730000000000001,0.006999999999999999,0.45238100000000003,0.0030039999999999997,140.481777
lpv,0.0095,0.039111,4,0.29940100000000003,0.0035,1e-06,0.933333,13.197401000000001,0.000364,0.003,0.407186,0.000985,5.405977
lpv,0.068,0.568782,1,0.22222199999999998,0.03,7e-05,0.266667,14.498889000000002,0.002364,0.022000000000000002,0.259259,0.006208,36.937787
rrlyr,0.3655,0.0,1,0.383333,-0.16399999999999998,-1e-06,0.538358,18.700203,0.010820999999999999,0.1425,0.353333,0.032871,0.581225
lpv,0.0255,0.035687,2,0.353333,-0.002,1.7e-05,0.9819969999999999,14.987693,0.000904,0.01,0.436667,0.002936,8358.356520000001
lpv,0.0475,0.623866,5,0.31,0.008,-6e-06,0.017036000000000003,14.711023,0.0016179999999999999,0.016,0.403333,0.004555,370.798028
ecl,0.28600000000000003,0.0,1,0.223333,0.287,-2e-06,0.237425,18.469413,0.009395,0.0905,0.406667,0.026795,11.470481
lpv,0.0525,0.015078,3,0.26699,0.016,-2.4e-05,0.455927,13.162505,0.002023,0.015,0.5679609999999999,0.0072180000000000005,24.485946
lpv,0.149,0.005907,6,0.296667,-0.038,-4e-06,0.400291,13.792213,0.005128,0.0455,0.4,0.014419999999999999,874.777386
NonVar,0.017,0.41213299999999997,1,0.327759,0.004,1e-05,1.350763,15.851314000000002,0.000551,0.006,0.40468200000000004,0.0015140000000000002,0.034539
NonVar,0.023,0.0,1,0.226667,-0.0005,1.4999999999999999e-05,3.560162,15.49864,0.000705,0.006,0.706667,0.003097,0.049131
lpv,0.201,0.029885000000000002,5,0.288288,0.1185,4.6e-05,0.609524,14.197054000000001,0.006905,0.063,0.369369,0.021274,68.580898
ecl,0.384,0.0,1,0.126667,0.585,8e-06,6.160458,18.546973,0.008874,0.0675,0.673333,0.043347000000000004,7.349092
lpv,0.11699999999999999,0.021711,9,0.363333,0.006,4e-06,0.293542,14.099732999999999,0.0044859999999999995,0.043,0.356667,0.010853,134.092368
lpv,0.018000000000000002,0.201329,1,0.30935300000000004,0.0035,1.1e-05,0.10204099999999999,15.163763000000001,0.0005549999999999999,0.005,0.41726599999999997,0.001583,30.652953000000004
lpv,0.0225,0.376553,1,0.323333,-0.0025,-2e-06,0.205071,15.029007,0.000775,0.008,0.403333,0.002329,1.048883
lpv,0.07225,0.084899,3,0.316832,0.0215,5.6000000000000006e-05,0.029487,14.401653,0.002773,0.023,0.435644,0.007640000000000001,19.639967000000002
lpv,0.02,0.347407,3,0.3,0.0,-1e-06,0.024097,15.541197,0.000656,0.0065,0.5,0.002059,975.3306769999999
lpv,0.015,0.268975,2,0.29,0.0015,0.0,0.015415,14.08106,0.000505,0.004,0.45,0.001207,124.30834899999999
rrlyr,0.2765,0.018678,1,0.323333,0.07,-8.8e-05,108.684211,18.995523000000002,0.007781999999999999,0.1125,0.37666700000000003,0.023066,0.617636
lpv,0.04425,0.000152,1,0.247863,-0.0265,7.000000000000001e-06,0.039726,13.414504,0.0016899999999999999,0.013000000000000001,0.598291,0.0055899999999999995,1.393564
lpv,0.0235,0.259063,2,0.343333,0.004,-2e-06,0.11218299999999999,14.949829999999999,0.000798,0.008,0.396667,0.002074,23.500173
lpv,0.174,0.007984,3,0.346457,-0.0705,-6.1e-05,0.045670999999999996,13.419016000000001,0.006948,0.06,0.385827,0.017211,69.00538900000001
lpv,0.0465,0.668341,2,0.343333,-0.005,-1e-05,0.081967,13.380223,0.0017289999999999999,0.013999999999999999,0.413333,0.005232,1.069617
ecl,0.2225,0.0,2,0.313333,0.125,0.000687,32.956222,18.291653,0.0077,0.109,0.42,0.037531999999999996,0.191378
lpv,0.025,0.094073,2,0.366667,-0.0025,-1e-06,0.011597,14.805532999999999,0.000895,0.01,0.383333,0.002499,497.330796
ecl,0.2765,0.0,1,0.2,0.292,6e-06,0.519019,19.02459,0.007462000000000001,0.0565,0.623333,0.028294,0.607236
ecl,0.2795,0.0,3,0.166667,0.499,0.0008939999999999999,17.709251000000002,13.92401,0.011770000000000001,0.026000000000000002,0.713333,0.042404000000000004,0.264702
lpv,0.023,0.0,52,0.36,0.011000000000000001,-0.003075,2.780997,14.657470000000002,0.000919,0.01,0.23,0.00232,12.214296000000001
lpv,0.0135,0.274489,2,0.35,0.0005,-1e-06,0.286885,13.316987,0.000513,0.005,0.473333,0.001652,522.3700230000001
lpv,0.0145,0.206002,1,0.31,-0.001,-7.000000000000001e-06,0.8169930000000001,15.113536999999999,0.000505,0.005,0.466667,0.001456,464.00032699999997
lpv,0.01,0.278684,1,0.308219,0.0005,-8e-06,0.202977,15.190473,0.000368,0.004,0.30136999999999997,0.0009220000000000001,0.337798
lpv,0.0295,5e-06,1,0.28,0.0165,-3e-06,0.033211000000000004,15.271867000000002,0.001065,0.01,0.636667,0.005435,0.9992559999999999
lpv,0.03,0.124028,2,0.296667,-0.004,-1.1e-05,0.255973,14.273229999999998,0.000998,0.009000000000000001,0.49333299999999997,0.003012,15.146422
rrlyr,0.40925,0.0,1,0.403846,-0.41,3.4e-05,0.562265,17.224346,0.013775,0.134,0.384615,0.037537,0.379287
lpv,0.01775,0.260936,2,0.352113,0.004,2.2e-05,0.052962,14.884845,0.0006320000000000001,0.006,0.28169,0.001411,0.956691
lpv,0.0235,0.013536000000000001,5,0.27,-0.003,-1e-05,0.386349,13.736787,0.000805,0.006999999999999999,0.526667,0.003057,0.996518
lpv,0.01325,0.11358199999999999,2,0.324176,0.001,1e-06,0.325203,14.031433999999999,0.000515,0.0055,0.401099,0.0017100000000000001,222.44898999999998
lpv,0.0095,0.287021,1,0.349398,0.005,4e-06,0.688863,12.93688,0.000393,0.003,0.361446,0.001159,0.246381
lpv,0.027000000000000003,0.396938,2,0.34,0.001,-1e-05,0.11078299999999999,12.760813,0.001111,0.01,0.453333,0.0036049999999999997,20.777364000000002
ecl,0.11800000000000001,5e-06,1,0.25,0.067,-5e-06,0.11021099999999999,18.506503,0.0031620000000000003,0.0375,0.496667,0.013056,0.275781
lpv,0.013999999999999999,0.228265,4,0.296667,0.0,-1.1e-05,0.113122,13.57051,0.000563,0.0055,0.436667,0.001842,2089.58274
lpv,0.0155,0.41457700000000003,3,0.325,0.0,-1.1e-05,0.127065,12.417512,0.0006219999999999999,0.005,0.4125,0.001611,0.333404
ecl,0.057999999999999996,0.0,1,0.19,0.059000000000000004,3e-06,0.516158,16.736327,0.001656,0.0125,0.693333,0.006065999999999999,1.022843
lpv,1.13675,0.002845,14,0.245902,0.156,-0.000515,0.7363770000000001,12.96729,0.041279,0.355,0.37704899999999997,0.110983,668.98971
lpv,0.0175,0.011269,4,0.36054400000000003,0.0025,6e-06,0.19831400000000002,14.714298999999999,0.000668,0.006999999999999999,0.319728,0.0016309999999999999,47.002107
ecl,0.3405,0.0,1,0.186667,0.321,4.7e-05,0.790924,19.318853,0.008206,0.067,0.666667,0.038436,0.738345
lpv,0.0255,0.211312,3,0.299539,0.006,-8e-06,0.783801,13.92053,0.00086,0.008,0.41474700000000003,0.002299,1.002649
lpv,0.022000000000000002,0.323256,2,0.336667,0.001,3e-06,0.386018,13.57252,0.0008939999999999999,0.008,0.443333,0.0028,1451.1070300000001
lpv,0.018000000000000002,0.044536,3,0.28682199999999997,0.0,7.000000000000001e-06,0.323887,15.012244,0.000583,0.005,0.5077520000000001,0.002131,30.669077
rrlyr,0.2805,0.002675,1,0.25,0.16899999999999998,3.8e-05,1.894866,19.17343,0.007897,0.0965,0.546667,0.036795,0.341451
ecl,0.14,0.0,1,0.263333,0.081,-2.1e-05,0.305126,18.666773000000003,0.003722,0.040999999999999995,0.466667,0.011120999999999999,0.8542850000000001
lpv,0.0305,0.033474000000000004,4,0.31,0.0075,-1e-05,0.021837,15.099843,0.001032,0.011000000000000001,0.473333,0.004173,395.13556600000004
lpv,0.0135,0.739924,1,0.277778,-0.002,-1.1e-05,0.020636,13.307222,0.0005200000000000001,0.005,0.41111099999999995,0.001353,0.5051640000000001
lpv,0.0235,0.544655,5,0.352518,-0.002,-2.6000000000000002e-05,0.963275,15.118360000000001,0.000822,0.009000000000000001,0.366906,0.002117,1.002242
lpv,0.0195,0.344575,2,0.32,-0.0015,-2e-06,0.07232899999999999,15.23826,0.000666,0.006999999999999999,0.43333299999999997,0.0021,20.188599
lpv,0.0685,0.258371,4,0.333333,-0.0155,-2.8999999999999997e-05,1.286765,12.92601,0.002791,0.027000000000000003,0.326667,0.006885,29.194191999999997
lpv,0.057,0.26191,3,0.33,0.011000000000000001,6e-06,0.9433959999999999,13.158567000000001,0.00228,0.021,0.38,0.00646,540.451978
lpv,0.0325,0.028783999999999997,4,0.33,0.0085,-5e-06,3.1690139999999998,14.531063,0.0011330000000000001,0.012,0.383333,0.0044740000000000005,228.749414
lpv,0.0155,0.13977699999999998,1,0.31,-0.002,0.0,0.538358,15.739903,0.000489,0.005,0.48,0.0014609999999999998,0.600069
ecl,0.431,0.0,3,0.25666700000000003,0.46299999999999997,0.002659,49.448529,19.697027,0.012165,0.135,0.396667,0.036873,0.155683
lpv,0.035,0.042428,5,0.303333,0.006,7.000000000000001e-06,1.219992,14.480120000000001,0.00122,0.012,0.46,0.004144,591.432955
cep,0.1035,0.0,1,0.49163900000000005,0.002,1.3000000000000001e-05,0.766871,15.516816,0.004609,0.071,0.12374600000000001,0.0072829999999999995,1.9670580000000002
lpv,0.0195,0.579104,2,0.31967199999999996,0.01,-2e-06,0.250862,15.116754,0.00067,0.006999999999999999,0.336066,0.001918,30.981454
lpv,0.0135,0.165672,3,0.34,0.001,-3e-06,0.334448,13.924107000000001,0.000505,0.005,0.463333,0.001652,1228.203266
lpv,0.021,0.060267999999999995,2,0.306667,0.002,4e-06,0.289296,14.29393,0.000792,0.006999999999999999,0.516667,0.003078,288.902098
lpv,0.02075,0.226423,6,0.297297,-0.003,-1.7e-05,0.107527,15.028959,0.000682,0.006999999999999999,0.385135,0.001996,295.661112
lpv,0.027000000000000003,0.506149,3,0.333333,-0.002,-1e-05,1.110494,13.330777,0.001042,0.009000000000000001,0.42,0.003076,22.162591
lpv,0.06,0.006793,7,0.364641,0.009000000000000001,-3e-06,0.650407,14.679414000000001,0.00238,0.024,0.28176799999999996,0.005383,37.074832
lpv,0.03,0.42808,14,0.303333,0.001,-2e-05,0.28680700000000003,14.947817,0.0009880000000000002,0.01,0.486667,0.0034119999999999997,1767.8093760000002
lpv,0.0605,1e-06,11,0.35,0.031,-4e-06,0.013600999999999999,14.856132999999998,0.002064,0.021,0.41,0.006868000000000001,473.726055
lpv,0.1915,0.0,31,0.226667,0.1,-0.00035,0.582807,14.131973,0.006212,0.027999999999999997,0.62,0.018351,5261.0928
lpv,0.0155,0.0,1,0.243333,0.009000000000000001,-8e-06,0.38417199999999996,13.226767,0.000591,0.004,0.59,0.002646,1587.051495
lpv,0.0235,0.544381,3,0.333333,-0.001,-1.1e-05,0.446144,15.48325,0.000799,0.009000000000000001,0.45,0.002712,0.996733
rrlyr,0.2605,2e-06,1,0.37333299999999997,-0.013999999999999999,0.0,2.641085,16.371053,0.009602,0.1135,0.21,0.017731999999999998,0.573901
lpv,0.077,0.11641900000000001,6,0.342561,0.021,4e-06,0.578592,12.916083,0.0032530000000000002,0.03,0.373702,0.008595,1198.3469949999999
lpv,0.0255,0.137826,2,0.31,0.0035,9e-06,0.031702,15.355927,0.000868,0.009000000000000001,0.423333,0.002605,17.212660999999997
lpv,0.013000000000000001,0.081802,2,0.29,0.0,3e-06,0.015034,14.866917,0.00041900000000000005,0.005,0.39,0.001143,0.184223
lpv,0.0185,0.0,2,0.216667,-0.016,8.1e-05,5.697674,12.752042999999999,0.0007019999999999999,0.005,0.523333,0.002274,13.23215
lpv,0.0175,0.14345,5,0.32,0.002,-1.4999999999999999e-05,0.8064520000000001,14.178643,0.000638,0.006,0.513333,0.0026100000000000003,3605.26095
lpv,0.013000000000000001,0.370227,2,0.30935300000000004,0.001,-4e-06,0.177384,13.998719,0.00044500000000000003,0.004,0.431655,0.001214,0.387898
ecl,0.20199999999999999,0.0,1,0.143333,0.317,1.2e-05,0.405958,16.179717,0.006437000000000001,0.0315,0.67,0.023641,1.343751
lpv,0.01775,0.007375,2,0.263158,0.0145,-1e-06,0.402762,12.364192999999998,0.0007469999999999999,0.005,0.526316,0.00275,26.934488
lpv,0.013999999999999999,0.300621,1,0.32,0.002,9e-06,0.501463,15.342507000000001,0.000466,0.005,0.356667,0.0012380000000000002,11.427678
ecl,0.07400000000000001,0.0,4,0.17666700000000002,0.084,1e-05,1.352163,17.015673,0.002012,0.0115,0.68,0.008320000000000001,49.37442
